4,Stats 250 Exam 1 Sp13 Problem 5B,https://docs.google.com/document/d/1lCLHBajn74aIbPtJRKUCF2aCGRE9Tan8fWic28Qd4Js/pub,4,1,http://youtu.be/Xm0gHmS00xg?t=1m28s
5,Stats 250 Exam 1 Sp13 Problem 6A,https://docs.google.com/document/d/1H1hPWZWoPJtXR0IFp0JzGD1gyu3AzOaOn96o-cuf680/pub,4,1,http://youtu.be/Xm0gHmS00xg?t=3m2s
5,Stats 250 Exam 1 Sp13 Problem 6C,https://docs.google.com/document/d/1u1Cym62x8R1kXz_uuoAPoTklmFrnbvpDxvQDSqgFd9Q/pub,5,3,http://youtu.be/Xm0gHmS00xg?t=6m5s
5,Stats 250 Exam 1 Sp13 Problem 7A,https://docs.google.com/document/d/1dsiDOHfeehYUtt2EQT41fVwayma4HnLSafwBjDTD6c8/pub,5,4,http://www.youtube.com/watch?v=iBTTOuOpQd4
5,Stats 250 Exam 1 Sp13 Problem 7C,https://docs.google.com/document/d/1h9tjlXwaDA43lRkC2nkxO4CRArPNpR5WamdaCXEZkXE/pub,4,1,http://youtu.be/iBTTOuOpQd4?t=2m19s
5,Stats 250 Exam 1 Sp13 Problem 7D,https://docs.google.com/document/d/1Qq6bzCyTGqeJH8o4BTmmKdeOeRiM1cznoy2vcZMfJPs/pub,4,4,http://youtu.be/iBTTOuOpQd4?t=3m31s
5,Stats 250 Exam 1 Sp13 Problem 8A,https://docs.google.com/document/d/1CE2W8DkvDIi0TTxTvzTkfDefetrSLpqtg_84SneSs4k/pub,4,2,http://youtu.be/iBTTOuOpQd4?t=5m22s
5,Stats 250 Exam 1 Sp13 Problem 8B,https://docs.google.com/document/d/1WgEBCNJdj82DVETzsgHnyPbaEq77Ons46tr1bqvOCn0/pub,4,1,http://youtu.be/iBTTOuOpQd4?t=6m56s
2,Stats 250 Exam 1 Sp13 Problem 9A,https://docs.google.com/document/d/1FiapXuEpts1JT2LhXxT4WfrCXmWjxhsAEOsUP2kEPMA/pub,2,1,http://www.youtube.com/watch?v=LTv-QPVrzoY
6,Stats 250 Exam 1 Sp13 Problem 9C,https://docs.google.com/document/d/1N9prn6NNgCb_MgkRARWR_T5vwuYRhsVyTcAFntC6yg0/pub,4,3,http://youtu.be/LTv-QPVrzoY?t=1m48s
6,Stats 250 Exam 1 Sp13 Problem 9B,https://docs.google.com/document/d/1qc-ag2-ApZSmPpD1fH0kBsK1P6pioh5mlyGeKvLKXyQ/pub,4,1,http://youtu.be/LTv-QPVrzoY?t=1m5s
3,Stats 250 Exam 1 Sp13 Problem 10A,https://docs.google.com/document/d/1LumtXr-EXj7ctK8meIU-Q08nO7kikpTUrYjVgojPQFQ/pub,4,1,http://www.youtube.com/watch?v=JWy1LND5CPA
3,Stats 250 Exam 1 Sp13 Problem 10B,https://docs.google.com/document/d/1aw-C403gPv_HlAAWOpn1tOrRYQSrD-XLT-e1rO3fSNQ/pub,3,3,http://youtu.be/JWy1LND5CPA?t=1m46s
3,Stats 250 Exam 1 Sp13 Problem 10C,https://docs.google.com/document/d/1sYAubrrRnxZWM304Huf5u6_0Ns4jOoaA-xvPcj3txPQ/pub,3,1,http://youtu.be/JWy1LND5CPA?t=3m53s
5,Stats 250 Exam 1 Sp13 Problem 11A,https://docs.google.com/document/d/1jL2LvCoRx5fnfiDk3x3bMZZ4YM8bQG81T1ZtzVMc6dc/pub,2,2,http://www.youtube.com/watch?v=Ys6DvTwAVms
4,Stats 250 Exam 1 Sp13 Problem 11B,https://docs.google.com/document/d/1eZXa-zcOdzOd2PmxS3yS54k_ZM8dRNpI1VK_qI3UC4I/pub,2,1,http://youtu.be/Ys6DvTwAVms?t=1m20s
5,Stats 250 Exam 1 Sp13 Problem 11C,https://docs.google.com/document/d/1Afn4Ihsy3n_nTFPZzSBc1HQbe3RaQkS9v5P_xA-eMds/pub,2,1,http://youtu.be/Ys6DvTwAVms?t=2m38s
5,Stats 250 Exam 1 Sp13 Problem 11D,https://docs.google.com/document/d/1vN_TZX1CxSnruMdMx-tPu4HW-F3VU5oyJedtm54j-SA/pub,2,1,http://youtu.be/Ys6DvTwAVms?t=2m38s
5,Stats 250 Exam 1 Sp13 Problem 11E,https://docs.google.com/document/d/1WO1ACct924G8R8zVCXbqgKuArnoVzzEvZNyn79LlQpw/pub,2,2,http://youtu.be/Ys6DvTwAVms?t=2m38s
1,Stats 250 Exam 1 Sp13 Problem 11F,https://docs.google.com/document/d/1KAze8_zOpmYwTRJdNLI8YVjnJRQq-yHP2jey3orDTqo/pub,2,1,http://youtu.be/Ys6DvTwAVms?t=3m47s
1,Stats 250 Exam 1 Sp13 Problem 11G,https://docs.google.com/document/d/1RG9o-2PN6BFnrBDGju8t0trsB5bTkwebpcLFns3HNZM/pub,2,2,http://youtu.be/Ys6DvTwAVms?t=4m13s
2,Stats 250 Exam 1 Sp13 Problem 11H,https://docs.google.com/document/d/1uCx7wjhOU-fctjGNEzIZeFu7PpQWTs5xMOTBTsvYrTo/pub,3,2,http://youtu.be/Ys6DvTwAVms?t=4m41s
10,Stats 250 Exam 2 Sp13 Problem 1A,https://docs.google.com/document/d/1DsvjdQ3RUa6_utkl6Br9sfNBT16p-N25qRsT3ypd3NU/pub,2,2,http://www.youtube.com/watch?v=7ZvUntt-32g
10,Stats 250 Exam 2 Sp13 Problem 1B,https://docs.google.com/document/d/1AJuupK_vf7R5-a7PuDWgbiaePcY5uZu-X4yTDX-MObQ/pub,4,4,http://youtu.be/7ZvUntt-32g?t=1m33s
10,Stats 250 Exam 2 Sp13 Problem 1C,https://docs.google.com/document/d/1-TppitFq1FcNkytiwDObNdvJFvy-WawxbAZwoRxT7UY/pub,4,2,http://youtu.be/7ZvUntt-32g?t=2m18s
10,Stats 250 Exam 2 Sp13 Problem 1D,https://docs.google.com/document/d/16n-tkFPhAdVYKExQppzqsEH3mW_Xozpzs-7SvWYbGaI/pub,4,1,http://youtu.be/7ZvUntt-32g?t=3m10s
1,Stats 250 Exam 2 Sp13 Problem 2A,https://docs.google.com/document/d/1pROgJaPGtkJSKSan-HRXq91wCjYu0QlIhodc9ZjYlDE/pub,3,1,http://www.youtube.com/watch?v=Cmad2UadEMc
12,Stats 250 Exam 2 Sp13 Problem 2B,https://docs.google.com/document/d/1wDZcvmdPypXS95f7kkD9BlE7qNVcrlIwKB1C8oCmcRo/pub,4,2,http://youtu.be/Cmad2UadEMc?t=45s
12,Stats 250 Exam 2 Sp13 Problem 2C,https://docs.google.com/document/d/1qYWKnttgPNXJmIVlkGigv2I_ySnlXnm1Hpevt3HnUlY/pub,4,2,http://youtu.be/Cmad2UadEMc?t=1m23s
12,Stats 250 Exam 2 Sp13 Problem 2D,https://docs.google.com/document/d/1I4Vh8I0-JYdXc66qoIy7tZyxGij46dbVv5fGKzXQ_94/pub,4,3,http://youtu.be/Cmad2UadEMc?t=2m21s
7,Stats 250 Exam 2 Sp13 Problem 3A,https://docs.google.com/document/d/1sGXiUV6tNnA3nLGcU_vJY-glfFX3nLpugGb73K_Dahg/pub,3,1,http://youtu.be/Cmad2UadEMc?t=3m18s
7,Stats 250 Exam 2 Sp13 Problem 3B,https://docs.google.com/document/d/1m0Q9xLlUjdtKo7gLC11GWIh7laxjK_RIJBcZ_NkZQ7E/pub,3,2,http://youtu.be/Cmad2UadEMc?t=5m52s
12,Stats 250 Exam 2 Sp13 Problem 4A,https://docs.google.com/document/d/10WgbTo_wNXg7jpPZq1Na9MyGnzKCgooZOVJjaYxILzo/pub,3,2,http://www.youtube.com/watch?v=hMYIkBgkCiw
12,Stats 250 Exam 2 Sp13 Problem 4B,https://docs.google.com/document/d/1luC0opigMCQCfa_5od5tYzFkr3280N3SVt15YEuWuJI/pub,4,2,http://youtu.be/hMYIkBgkCiw?t=1m18s
12,Stats 250 Exam 2 Sp13 Problem 4C,https://docs.google.com/document/d/1mcOSFZc3oESXK2WB3BUHZ9sFWZz6DapHFJIMxYAkY5U/pub,5,2,http://youtu.be/hMYIkBgkCiw?t=2m40s
8,Stats 250 Exam 2 Sp13 Problem 5A,https://docs.google.com/document/d/1q8Oiwq1Fyfa_OJwrVVbRfac55CSHDVE1SyYzXvzwX5Q/pub,4,1,http://youtu.be/KhEGZZaKUEg?t=1m8s
8,Stats 250 Exam 2 Sp13 Problem 5B,https://docs.google.com/document/d/10Q7Hl-ZOtTg80HOinrCZ161xqdxcRJ-9kxagRz0MFYs/pub,4,2,http://youtu.be/KhEGZZaKUEg?t=2m14s
8,Stats 250 Exam 2 Sp13 Problem 5C,https://docs.google.com/document/d/1XPwq2YmjRzL4mEbhOTTWIml_tHttGHDQAYgDH_Uw0rA/pub,4,3,http://youtu.be/KhEGZZaKUEg?t=5m25s
9,Stats 250 Exam 2 Sp13 Problem 6A,https://docs.google.com/document/d/1m906kN5qtl7-M_ohSLYMRgj-vsq6uHIsPUPCakM-0dM/pub,4,3,http://www.youtube.com/watch?v=zZXiefYzj6A
9,Stats 250 Exam 2 Sp13 Problem 6B,https://docs.google.com/document/d/1YjnCynI957x-nCA24nrD2akWeKTwFH7llycnQCoRRtA/pub,3,2,http://youtu.be/zZXiefYzj6A?t=4m13s
11,Stats 250 Exam 2 Sp13 Problem 8A,https://docs.google.com/document/d/1Dj8ZrzTuZiGTyxL0yPWu78Kx7GnVV3wrooCc3KR_-Rk/pub,3,2,http://www.youtube.com/watch?v=qodHwS4YVLg
11,Stats 250 Exam 2 Sp13 Problem 8B,https://docs.google.com/document/d/1hfR50-0OFB7PIJGGK0ylCB0wOfCb2IcP1HeFK8-jBvk/pub,4,2,http://youtu.be/qodHwS4YVLg?t=48s
11,Stats 250 Exam 2 Sp13 Problem 8C,https://docs.google.com/document/d/1uSTwmkGD_-8QrcvPXVOEmhvAr2NeTgivx4WbeRwK_8E/pub,4,2,http://youtu.be/qodHwS4YVLg?t=2m7s
11,Stats 250 Exam 2 Sp13 Problem 8D,https://docs.google.com/document/d/1CuAlF-fUTTATv_xiBzaXs8UUfXYkXl195FbY9XxVoyk/pub,4,4,http://youtu.be/qodHwS4YVLg?t=4m2s
11,Stats 250 Exam 2 Sp13 Problem 8E,https://docs.google.com/document/d/1zK9o_Dj6H4czPm8_EjWjeMCp7T0IViVNjf0z4T183nA/pub,4,4,http://youtu.be/qodHwS4YVLg?t=5m20s
11,Stats 250 Exam 2 Sp13 Problem 8F,https://docs.google.com/document/d/1VQ7_Vv7-isCQg_7ey0k9a4ZGaMRujDTPqjYN9UkBLuE/pub,4,4,http://youtu.be/qodHwS4YVLg?t=6m29s
11,Stats 250 Exam 2 Sp13 Problem 8G,https://docs.google.com/document/d/1grxx2n_n1Ej9pWJlnYsfDO8TLuEX6FW2yBPaGWSKcJU/pub,4,3,http://youtu.be/qodHwS4YVLg?t=7m24s
2,Stats 250 Exam 1 W13 Problem 1A,https://docs.google.com/document/d/1LZK0rXNe53s5bsmliYamCIh1O8uLytgVSdysN4wEI3s/pub,2,1,http://www.youtube.com/watch?v=AEka3_-K500
4,Stats 250 Exam 1 W13 Problem 1B,https://docs.google.com/document/d/1pmonTQ2QrvJz1hznliUhzLypXgjhuos4jZPE3SjrZeY/pub,4,1,http://youtu.be/AEka3_-K500
4,Stats 250 Exam 1 W13 Problem 1C,https://docs.google.com/document/d/1Ry5pVzQTkLzLsnxO2uJeFX4H-YKVEI0TYyc5Rsn2zNU/pub,4,3,http://youtu.be/AEka3_-K500?t=2m5s
4,Stats 250 Exam 1 W13 Problem 1D,https://docs.google.com/document/d/1l_Tfy74oe543Hmv3C_AtlGTIRylmDR6yYHfGzUaf6Gg/pub,4,4,http://youtu.be/AEka3_-K500?t=2m53s
1,Stats 250 Exam 1 W13 Problem 1E,https://docs.google.com/document/d/1QdtsBaKaXqDgDsJlKK-Ex1C9cjbeMTSuXvrROvFG85Q/pub,4,3,http://youtu.be/AEka3_-K500?t=3m52s
1,Stats 250 Exam 1 W13 Problem 1F,https://docs.google.com/document/d/1PU7oCPKFPyh0DoO--qAkTbxYjG938WMBDmvPnd8M-d4/pub,4,1,http://youtu.be/AEka3_-K500?t=5m6s
1,Stats 250 Exam 1 W13 Problem 1G,https://docs.google.com/document/d/1B2WNa0l50pBPtwsMQIs9otKynNamk4LDE2UAgHrNbsg/pub,3,1,http://youtu.be/AEka3_-K500?t=5m38s
1,Stats 250 Exam 1 W13 Problem 2A,https://docs.google.com/document/d/1JMcFo_-zu9gu0fwtkM7g_xQepVvlqT0L-wXZiMIHZQ0/pub,4,3,http://www.youtube.com/watch?v=r-I5VxKNwi0
1,Stats 250 Exam 1 W13 Problem 2B,https://docs.google.com/document/d/1cCcttSj6Z_9N3yqF9EzPyjFI1IQ7ND5W3CNwBOcmBfM/pub,2,2,http://youtu.be/r-I5VxKNwi0?t=1m15s
1,Stats 250 Exam 1 W13 Problem 3A,https://docs.google.com/document/d/1Pkr_nubatSuoBgvvhU-DecaAHMo4EDR0LCHzOBTagOQ/pub,4,3,http://www.youtube.com/watch?v=JOkYsXAB8R0
1,Stats 250 Exam 1 W13 Problem 3B,https://docs.google.com/document/d/1cxx1vip34CwRLEHEQQ_bK8opcHaS7p2VwpsAcaKcnpo/pub,4,1,http://youtu.be/JOkYsXAB8R0?t=2m9s
4,Stats 250 Exam 1 W13 Problem 4A,https://docs.google.com/document/d/1gWJ782G3p8cnse-Pe5qb8i6xHbXN5mJIeNzu7rkcczU/pub,4,3,http://www.youtube.com/watch?v=tg2dx-ZWU4w
4,Stats 250 Exam 1 W13 Problem 4B,https://docs.google.com/document/d/1PAGU5TBGEii81JxkOCIaM1B39RwZ21mbRPDNcmRN5qI/pub,4,1,http://youtu.be/tg2dx-ZWU4w?t=3m19s
4,Stats 250 Exam 1 W13 Problem 5A,https://docs.google.com/document/d/1z5qf48nRrGOuduAXWlzNqRvumFKdfcA3BqpwXkMgMSE/pub,5,2,http://www.youtube.com/watch?v=uVAIxXcjP0E
4,Stats 250 Exam 1 W13 Problem 5B,https://docs.google.com/document/d/1nJWtK0PRnJiPmVJ-VCY49ZD5NcIAaS7aLYI8PlN9PpU/pub,4,4,http://youtu.be/uVAIxXcjP0E?t=1m9s
4,Stats 250 Exam 1 W13 Problem 5C,https://docs.google.com/document/d/1YES7-UVuAWCPak1UhlYEhs6A7J_EEycw1H7anBP90Mc/pub,4,2,http://youtu.be/uVAIxXcjP0E?t=2m5s
3,Stats 250 Exam 1 W13 Problem 6A,https://docs.google.com/document/d/1Em4LJvIpo-pKNBmY4xui8cS4_0IUoxS2gM8skMQibZI/pub,4,3,http://www.youtube.com/watch?v=dSpesbEZDgU
3,Stats 250 Exam 1 W13 Problem 6B,https://docs.google.com/document/d/1tBTSCwSL3GU90hXmia07Mk_tx6VjdrcqrxLECCoNX74/pub,4,1,http://youtu.be/dSpesbEZDgU?t=3m5s
3,Stats 250 Exam 1 W13 Problem 6C,https://docs.google.com/document/d/1dj-KSHD81E6Pf39byXG3TqMRYKzM6tlF2wRm9s24cvk/pub,4,4,http://youtu.be/dSpesbEZDgU?t=4m31s
3,Stats 250 Exam 1 W13 Problem 6D,https://docs.google.com/document/d/1DUUtlsBI3zuHi1j11X62F-qSdDI3pG7vlbN4shaqSIk/pub,2,2,http://youtu.be/dSpesbEZDgU?t=6m28s
3,Stats 250 Exam 1 W13 Problem 6E,https://docs.google.com/document/d/1uSyM-IdMc9LehFpRIHVVoLtnDz18nPXycwTC60yk09Y/pub,2,2,http://youtu.be/dSpesbEZDgU?t=10m34s
4,Stats 250 Exam 1 W13 Problem 7A,https://docs.google.com/document/d/1aDQ_uLwmfAB1h50mk28yHVaR6s6z522YThwTWgl4AeA/pub,3,1,http://www.youtube.com/watch?v=ahpmFqnSO1Q
4,Stats 250 Exam 1 W13 Problem 7B,https://docs.google.com/document/d/1Od8fSqZJ0dfklYUmKnMuGDZU9ntR65FhFIfTCmyYypU/pub,4,2,http://youtu.be/ahpmFqnSO1Q?t=2m49s
5,Stats 250 Exam 1 W13 Problem 8A,https://docs.google.com/document/d/1O3oBEDKB8dTgyjeCQ-CgfJdGTMa04u_LCZlIMsGhvrc/pub,3,1,http://www.youtube.com/watch?v=CSVSonT6xCE
5,Stats 250 Exam 1 W13 Problem 8B,https://docs.google.com/document/d/1ipzeD1h4HOGgiAbUhbxlTnmWzARUVyy152I2ioxsvWs/pub,4,3,http://youtu.be/CSVSonT6xCE?t=7m14s
5,Stats 250 Exam 1 W13 Problem 9A,https://docs.google.com/document/d/15LBS143NGCR8nJyp53WDZvqmw4hhfuy3ey592QLBqo8/pub,4,1,http://www.youtube.com/watch?v=3aEOs0ExGS0
5,Stats 250 Exam 1 W13 Problem 9B,https://docs.google.com/document/d/1UYMkuICAelStxZWfYrssn83U5Ls9OAD3OGB9PbXXrgM/pub,4,3,http://youtu.be/3aEOs0ExGS0?t=1m18s
5,Stats 250 Exam 1 W13 Problem 9C,https://docs.google.com/document/d/14ZRz-ZOu2g3QCEj6qgkeNMW_9oAd6qgVVTJyNsZwdKk/pub,4,3,http://youtu.be/3aEOs0ExGS0?t=1m53s
5,Stats 250 Exam 1 W13 Problem 9D,https://docs.google.com/document/d/1YwcO1ud6hE3Tcz4nOApoDv8eZaaoIMCPKIfbPCLau_0/pub,4,2,http://youtu.be/3aEOs0ExGS0?t=3m39s
5,Stats 250 Exam 1 W13 Problem 9E,https://docs.google.com/document/d/1Q80JUIxCXRZXqjS-yFj3F80KJ_MEpyn8SPZ2E-y_vFs/pub,4,4,http://youtu.be/3aEOs0ExGS0?t=4m29s
2,Stats 250 Exam 1 W13 Problem 10,https://docs.google.com/document/d/1s-SdzR9PLiqegRZCZn8DHDWtS6zyC_RutMWy-hnOoHQ/pub,3,3,http://www.youtube.com/watch?v=7ns-DwdBPq4
5,Stats 250 Exam 1 W13 Problem 11,https://docs.google.com/document/d/1mE_VMN4cGD6giAnRPBYIGtV_YUHri64R_6SYoJ6Irsg/pub,5,5,http://youtu.be/7ns-DwdBPq4?t=47s
5,Stats 250 Exam 1 W13 Problem 12B,https://docs.google.com/document/d/10dI-1y7WYdhISDwLNz5QE-sL8vAD3oT04TjvZTWNbKs/pub,5,2,http://youtu.be/7ns-DwdBPq4?t=3m56s
5,Stats 250 Exam 1 W13 Problem 12C,https://docs.google.com/document/d/10T-yLnuNVcG8SyNFTpj0T9luUjCrDpH8ktyll0E7Ejo/pub,4,3,http://youtu.be/7ns-DwdBPq4?t=5m50s
9,Stats 250 Exam 2 W13 Problem 1A,https://docs.google.com/document/d/1fGX-ZgkfklxzSrJg0w8sF4zydJQ3OhHAZyt43uSeH_g/pub,4,1,http://www.youtube.com/watch?v=z1bthoVCOuw
9,Stats 250 Exam 2 W13 Problem 1B,https://docs.google.com/document/d/1XYqdtOBmDnAYhWz8nlxbsjndkqaX7w9XGHJzSvH0Xwk/pub,4,3,http://youtu.be/z1bthoVCOuw?t=1m28s
9,Stats 250 Exam 2 W13 Problem 1C,https://docs.google.com/document/d/19gtLMh3CVnJEF1R3nzeN8qV9GSep2ZrMhXOuXEfP8I4/pub,4,4,http://youtu.be/z1bthoVCOuw?t=2m29s
9,Stats 250 Exam 2 W13 Problem 1D,https://docs.google.com/document/d/1SHKdT4Wml6_mSN1oSWFEHK3P3F3o4ycNiPZGOgXgee4/pub,2,2,http://youtu.be/z1bthoVCOuw?t=3m15s
4,Stats 250 Exam 2 W13 Problem 2A,https://docs.google.com/document/d/16lcxG9WvVYhgnDLnw-8lZfvtbnPke63-_TMl3HBZzTg/pub,4,1,http://www.youtube.com/watch?v=6GZTflk4agI
4,Stats 250 Exam 2 W13 Problem 2B,https://docs.google.com/document/d/1kQ4trma48RYr6ze6YvPIzchu6hA_s0wAqUyng1ol2AQ/pub,4,2,http://youtu.be/6GZTflk4agI?t=3m54s
6,Stats 250 Exam 2 W13 Problem 3A,https://docs.google.com/document/d/15JkQG00oVNMhSHS04L-X5INvNOH4KaoIVvPK9MfYbSs/pub,4,1,http://www.youtube.com/watch?v=temWWVer01A
6,Stats 250 Exam 2 W13 Problem 3B,https://docs.google.com/document/d/1KLXQdPJclraonSyoRUrQvvTx4avwsElpa0_Q3_sy4_w/pub,3,3,http://youtu.be/temWWVer01A?t=4m30s
6,Stats 250 Exam 2 W13 Problem 3C,https://docs.google.com/document/d/1ufAMNd-4gikISLGWzMjplbOrvhzvTUp0SNnIt0LRdK4/pub,3,3,http://youtu.be/temWWVer01A?t=6m22s
7,Stats 250 Exam 2 W13 Problem 4A,https://docs.google.com/document/d/1GqyCVqNCFHBqzFbng77HlYzTiuzU1dNTU54MmxLRAFU/pub,4,3,http://www.youtube.com/watch?v=XLf3b0yVca8
7,Stats 250 Exam 2 W13 Problem 4B,https://docs.google.com/document/d/1t_UYlqfc_bjPJ7LjxTvR87e6VCC-kz2jTP3ITeHYVEc/pub,4,4,http://youtu.be/XLf3b0yVca8?t=2m3s
7,Stats 250 Exam 2 W13 Problem 4C,https://docs.google.com/document/d/1MVEGpf0gFEBlA3zRrAgb8WVW3UvgO6sOWDpEgE6acW8/pub,4,1,http://youtu.be/XLf3b0yVca8?t=3m21s
7,Stats 250 Exam 2 W13 Problem 4D,https://docs.google.com/document/d/1_6NV-fdS7oVReTjfgrZYBV7F_siIdNrZDGlGsyyH3Fc/pub,4,4,http://youtu.be/XLf3b0yVca8?t=4m41s
7,Stats 250 Exam 2 W13 Problem 4E,https://docs.google.com/document/d/1LO9Zp_3yMw854Rh1x5U4Neoq8bPprWDtRgdzw6bN1Ug/pub,4,4,http://youtu.be/XLf3b0yVca8?t=5m52s
7,Stats 250 Exam 2 W13 Problem 4F,https://docs.google.com/document/d/1uQ6mCx0fCjiQPIuwy_XuGWzcoRyjYaMHon0y7fcorvU/pub,4,1,http://youtu.be/XLf3b0yVca8?t=7m7s
2,Stats 250 Exam 2 W13 Problem 5A,https://docs.google.com/document/d/1YuM3W3_BhaqG3IFUjYYYDSXUbQjASrKmrb-YKNUHPA4/pub,2,2,http://www.youtube.com/watch?v=uD1LeJkOT1M
8,Stats 250 Exam 2 W13 Problem 5B,https://docs.google.com/document/d/1CtzgB53Vz-xwaWuEcVhGq6QcSvwLM1kBs9I-WBxN87I/pub,4,3,http://youtu.be/uD1LeJkOT1M?t=2m5s
8,Stats 250 Exam 2 W13 Problem 5C,https://docs.google.com/document/d/1OFhjlp2agEtQAAkmiC4yePHJt9EzBLwuB56_kFB50AU/pub,5,2,http://youtu.be/uD1LeJkOT1M?t=5m26s
8,Stats 250 Exam 2 W13 Problem 5D,https://docs.google.com/document/d/1G87r7bIGKVGhQOI9Wz6Am9ECnhR3g5ovimGFq_6s_mQ/pub,4,1,http://youtu.be/uD1LeJkOT1M?t=7m4s
8,Stats 250 Exam 2 W13 Problem 5E,https://docs.google.com/document/d/1tnXkorWJFmDizNdVLkOa8Y45VcHR6KchBFr1AZewTIU/pub,4,1,http://youtu.be/uD1LeJkOT1M?t=8m41s
8,Stats 250 Exam 2 W13 Problem 5F,https://docs.google.com/document/d/1QF79IlUkgx1up1Gme-2GYyevkpXGDUUdkAvAMfCYIqs/pub,4,2,http://youtu.be/uD1LeJkOT1M?t=9m43s
5,Stats 250 Exam 2 W13 Problem 6A,https://docs.google.com/document/d/1cpBFScHJzdzmmnp7Jfs20-4XYp1GsmmSzO_8LA7QS7g/pub,3,2,http://www.youtube.com/watch?v=wmNrY8-jtB0
5,Stats 250 Exam 2 W13 Problem 6B,https://docs.google.com/document/d/18Q5W8jnJRAFSGbnca--kaR2Z6UKAFlnRU-6n16zxWiQ/pub,3,3,http://youtu.be/wmNrY8-jtB0?t=1m12s
5,Stats 250 Exam 2 W13 Problem 6C,https://docs.google.com/document/d/1zwSAGRJdg0wmxuW0QN3wwgNvAInwvJl4qbzHsbERMv4/pub,4,3,http://youtu.be/wmNrY8-jtB0?t=5m3s
5,Stats 250 Exam 2 W13 Problem 6D,https://docs.google.com/document/d/1omwa-C72tX5wthniaLYOzZuO8Y58tGOFn0hR5W5FCZQ/pub,2,1,http://youtu.be/wmNrY8-jtB0?t=6m5s
7,Stats 250 Exam 2 W13 Problem 7A,https://docs.google.com/document/d/18giqdnrD7qyUc46frekevzXCk6zIjRVghToShoihSTA/pub,4,1,http://www.youtube.com/watch?v=fMRxZ3ykYjU
7,Stats 250 Exam 2 W13 Problem 7B,https://docs.google.com/document/d/1uwuXOfoSRIOgsHIN1VBAYzh8aSstDMb3n5KZrNDpClQ/pub,4,2,http://youtu.be/fMRxZ3ykYjU?t=4m43s
7,Stats 250 Exam 2 W13 Problem 7C,https://docs.google.com/document/d/1FloqRB3METBY_UlgvAbjbJeTPI3fhJQ4aG7nJY51PLY/pub,4,1,http://youtu.be/fMRxZ3ykYjU?t=5m57s
7,Stats 250 Exam 2 W13 Problem 7D,https://docs.google.com/document/d/1oKw50wdZYfoga2XUF4Hk5ltMcBFtiOU5gyc37M0W8oI/pub,4,4,http://youtu.be/fMRxZ3ykYjU?t=6m40s
9,Stats 250 Exam 2 W13 Problem 8,https://docs.google.com/document/d/1_PRalDfAPCyfC4_ZHn_mWTu4iO2sxa3WdyJjrJLLYso/pub,5,3,http://www.youtube.com/watch?v=b8m6ApdCJyI
6,Stats 250 Exam 2 W13 Problem 9A,https://docs.google.com/document/d/1zuBpvWFdaMAHWv_FOfvoVs8M3XN0wBpYGTjAhmsoPzI/pub,5,2,http://youtu.be/b8m6ApdCJyI?t=1m45s
