20,MCDB310 Chapter 20 Problem 1,https://docs.google.com/document/d/1fHiguqj0rZYBht1bgFtvTTep7luVW_yFbZ4rDj1OK9Q/pub,2,5
20,MCDB310 Chapter 20 Problem 2,https://docs.google.com/document/d/189XOEB_usFSKCYMP_sw51LEoO04SLVMqghAiplTerHU/pub,5,5
20,MCDB310 Chapter 20 Problem 3,https://docs.google.com/document/d/1MkXwdbSfcAWJjqZbzMvXqt7eYF056-M8yLIOZvWB770/pub,1,5
20,MCDB310 Chapter 20 Problem 4,https://docs.google.com/document/d/1YmxXxjlph6ZTRhn9dUbl43smof7WpsSwqLyrYXWjMQ0/pub,3,5
20,MCDB310 Chapter 20 Problem 5,https://docs.google.com/document/d/1kiqOdttZW2i_IdxO1-hNl7OPoz-IjLRjqKtmvPI3Pu0/pub,1,5
20,MCDB310 Chapter 20 Problem 6,https://docs.google.com/document/d/1RS4k7MGMF0232LMMUL2kufHP5rSY5QTkDRz9bsSoWUs/pub,1,5
20,MCDB310 Chapter 20 Problem 7,https://docs.google.com/document/d/1KKgmrhD-l9vvGgWI1J6Flc3Wp3HKbF3-MzHoYex9UrA/pub,4,5
20,MCDB310 Chapter 20 Problem 8,https://docs.google.com/document/d/15aPgDK3X_6nG4cYNWBT5hESvSH5eSdapW8XuEdCgPjw/pub,5,5
20,MCDB310 Chapter 20 Problem 9,https://docs.google.com/document/d/1cN7bwWWDycWL7Zj8381gHCYgzaRZDHJ205Y8DkNo5eQ/pub,3,5
20,MCDB310 Chapter 20 Problem 10,https://docs.google.com/document/d/1SChP9UIzYruDXAyiU7vlOTlyRy5J5beawNcc3eaYLvQ/pub,5,5
20,MCDB310 Chapter 20 Problem 11,https://docs.google.com/document/d/1ADY0u07eRAr7XPWNy2BsAbGdloOOR-49Ik4-AqCpTGc/pub,1,5
21,MCDB310 Chapter 21 Problem 1,https://docs.google.com/document/d/1XepOiniLsSUQVLmcFS1aQvC1zQlxdwPAwa-gbvFmDyc/pub,3,5
21,MCDB310 Chapter 21 Problem 2,https://docs.google.com/document/d/12PLPwlJAb5KR_qs0s4jy16v2O1EfgvAE0xyUL5B8NS8/pub,4,5
21,MCDB310 Chapter 21 Problem 3,https://docs.google.com/document/d/1ecV4WpClj3NpJV0lBoMS6PwN99vJaKYD1eJXBmobmx4/pub,2,5
21,MCDB310 Chapter 21 Problem 4,https://docs.google.com/document/d/1Zz-6BBxG_Yj-pAJvZm8uIWstJS8kos8GjuM9F1c2ctQ/pub,5,5
21,MCDB310 Chapter 21 Problem 5,https://docs.google.com/document/d/1b9Hj4tcIslTByjD5RpT23Ir84qqFrwqFyfhe1sGf7Rk/pub,4,4
21,MCDB310 Chapter 21 Problem 6,https://docs.google.com/document/d/1T2xk05THeELVnbEo1IKHnZa6k_hUH2-ryI8AY5OHM1E/pub,3,5
21,MCDB310 Chapter 21 Problem 7,https://docs.google.com/document/d/1t7jalQQSr3SXSEP9h-9oYBlgRLlk6sGs_4SFIu0lQ28/pub,2,4
21,MCDB310 Chapter 21 Problem 8,https://docs.google.com/document/d/1BfIwCSTSsIekJuQWdZAj41EAzeIJEbqA5qZwbwmv7Xo/pub,3,5
21,MCDB310 Chapter 21 Problem 9,https://docs.google.com/document/d/1JNxQics8qThyhiJS_zzlSx4tfPEGGX3pNROdq0-0Bfc/pub,4,5
21,MCDB310 Chapter 21 Problem 10,https://docs.google.com/document/d/1roMnaFOm7f0SnobJnsfSgex_W7p1covSFJaHNqR6Mow/pub,4,5
21,MCDB310 Chapter 21 Problem 11,https://docs.google.com/document/d/1KCt_nP5yMUHyCf0tvpP9wasf4bhfV_15uO5I_Tx7Gn4/pub,3,5
21,MCDB310 Chapter 21 Problem 12,https://docs.google.com/document/d/10oTaqBItrUf6cut8gLW6Bnx49kdsInH0BpVzzlFmEB8/pub,2,5
21,MCDB310 Chapter 21 Problem 13,https://docs.google.com/document/d/1EEaouVxXJMamsL9TTZ8u7EFLKMH9Nn4RdkRY65Hv82Q/pub,2,5
21,MCDB310 Chapter 21 Problem 14,https://docs.google.com/document/d/1bRIw7x_Dab5kXi4cgcysu_QBkL-rotBDeOQmeUrxpzE/pub,5,5
21,MCDB310 Chapter 21 Problem 15,https://docs.google.com/document/d/140TJHmAMwwl91aWVO7uJD5ooIYQXw2CCnVep5vJmrXE/pub,4,5
21,MCDB310 Chapter 21 Problem 16,https://docs.google.com/document/d/1-jitXJ1JoTaGu_Hoapmc2gBkzkn_FPlSlsJaHh-obto/pub,4,5
