UM Physics 140 Midterm 1 Fall 09 Problem 01,4,https://docs.google.com/document/pub?id=1XxvbK1lqlbeTluYC7wwtvkaTZTRZDphbnAMomQ-iGUM
UM Physics 140 Midterm 1 Fall 09 Problem 02,2,https://docs.google.com/document/pub?id=1IQaFLnbi_JpDiId7LuEtlAWUQmFNJE5lvK4BwV0_aZA
UM Physics 140 Midterm 1 Fall 09 Problem 03,5,https://docs.google.com/document/pub?id=13p0LLEVbufdhCgAXoEpWXRz31YZjO3h6T3zvkbk5rcc
UM Physics 140 Midterm 1 Fall 09 Problem 04,1,https://docs.google.com/document/pub?id=1vqmyDXPcZIgdb2OuEev1iQVZAjAqAMHmAzH48hXfkXM
UM Physics 140 Midterm 1 Fall 09 Problem 05,2,https://docs.google.com/document/pub?id=1MT-ScQNn1YpStYoDsvhwJLC9oziivDmED11e80QwEHU
UM Physics 140 Midterm 1 Fall 09 Problem 06,1,https://docs.google.com/document/pub?id=1ZnOR4cZ8GXLp0z8X_9QBn8Tt0k_QE7WnAGip0ObSjxE
UM Physics 140 Midterm 1 Fall 09 Problem 07,2,https://docs.google.com/document/pub?id=14PdgJ_rDpiiUjzWfpKRqC11egog4Kp6CJ-JiZYkdNXE
UM Physics 140 Midterm 1 Fall 09 Problem 08,3,https://docs.google.com/document/pub?id=1oR33PiodOvsNQ0KqZrHFEEiv9TRFFWMvfYmAUvXgrPQ
UM Physics 140 Midterm 1 Fall 09 Problem 09,4,https://docs.google.com/document/pub?id=1TUrpW9tch-73stuzbeNoG6Mf2FWimv3Ye5qWkm_3uh0
UM Physics 140 Midterm 1 Fall 09 Problem 10,2,https://docs.google.com/document/pub?id=1o-I90Gvkhz2J3gTpGQtLlXwvrMV6UQ8yuJ1kziwC_zw
UM Physics 140 Midterm 1 Fall 09 Problem 11,3,https://docs.google.com/document/pub?id=136-YctmbCYDP3NrLMiTDqhgjj0bxmT6OoDGQA78sc-o
UM Physics 140 Midterm 1 Fall 09 Problem 12,4,https://docs.google.com/document/pub?id=1u-CGyj2GMAtv5NvRMvFz98aTIYF5ZfyeyVoVQ_K05cA
UM Physics 140 Midterm 1 Fall 09 Problem 13,5,https://docs.google.com/document/pub?id=1MfzShnAAdP0rbwuKpj3oT9DzFfNa1Ykk99AWixZ03yM
UM Physics 140 Midterm 1 Fall 09 Problem 14,1,https://docs.google.com/document/pub?id=1F1Subg8gw7AK_F6l16pX5-9c2DsNaoR63SMeVZYiMWA
UM Physics 140 Midterm 1 Fall 09 Problem 15,5,https://docs.google.com/document/pub?id=1PXi3zT40Oa9t65yRlCfHFfN4Tab5SyD0gzdWwKFTtwU
UM Physics 140 Midterm 1 Fall 09 Problem 16,3,https://docs.google.com/document/pub?id=1bBYDNyKdvUQqlbArinC7lKCLnCf16HBMvH4UD9NSCio
UM Physics 140 Midterm 1 Fall 09 Problem 17,4,https://docs.google.com/document/pub?id=1HyCB_YA5DakaVOQ--1crBzIOYr7mRIf1lAAp4tqMr80
UM Physics 140 Midterm 1 Fall 09 Problem 18,4,https://docs.google.com/document/pub?id=192BkdYGiCxYPPtbICoESrUdjt27wWGC9ex6U0Lnu2o4
UM Physics 140 Midterm 1 Fall 09 Problem 19,5,https://docs.google.com/document/pub?id=1hriULzEBTeo65ng9I3wLZWqvaJnNAf3iPrrcksHPuKo
UM Physics 140 Midterm 1 Fall 09 Problem 20,1,https://docs.google.com/document/pub?id=1txuBxMKslvK5kvIgJjVHNVcK05w8FOuZpt_F3LCzG_Q
UM Physics 140 Midterm 1 Fall 02 Problem 01,3,https://docs.google.com/document/pub?id=1QsI02D2_CC6nh3mo79LxiWGs0EWuBCDSO5q0DsZEQk0
UM Physics 140 Midterm 1 Fall 02 Problem 02,1,https://docs.google.com/document/pub?id=1zWo_cAcciRUBa7EaMSBV3XOoBICyno2BilmEfb1_Ew4
UM Physics 140 Midterm 1 Fall 02 Problem 03,2,https://docs.google.com/document/pub?id=1TpqWjrxxqyWkXF1aZnybQw5ksubw-Ol6PXH_8fVOI5Q
UM Physics 140 Midterm 1 Fall 02 Problem 04,4,https://docs.google.com/document/pub?id=1rNa265sK4K6zMvhlUNaSfy4XiDxpDSEku7o1DLF7CRU
