MCDB310 Chapter 1 Problem 1,https://docs.google.com/document/d/139FvaB_3EIFHyyTBERkZ_KDF5OFLQKpKtotgjUc2iBw/pub,3,5
MCDB310 Chapter 1 Problem 2,https://docs.google.com/document/d/1weVKeJVPZd5g1LQvzD0gnSjDc-PTdZTHHk71U82c2EY/pub,3,5
MCDB310 Chapter 1 Problem 3,https://docs.google.com/document/d/1aLibSmkJIDQDDgJ9UgERCN3VtfCKV8cFDNzqwR91oQg/pub,1,5
MCDB310 Chapter 1 Problem 4,https://docs.google.com/document/d/1NJEZCy_vz_k1yec8gYtp04IfuawONjCGELa173I337w/pub,1,5
MCDB310 Chapter 1 Problem 5,https://docs.google.com/document/d/1tasrK_98XBp9GiSDvGNWgzBpYggNiyZvdXXMLdKtdeU/pub,2,5
MCDB310 Chapter 1 Problem 6,https://docs.google.com/document/d/1KM74ShDdDCbcrc5QqWzLr4-8wk4VqkHCFAh_CtlMhKg/pub,3,5
MCDB310 Chapter 1 Problem 7,https://docs.google.com/document/d/1XXla8mb_ujfkA3tzJ-9_F0VDFJDDGFW6zVJXNfh7ptM/pub,2,5
MCDB310 Chapter 1 Problem 8,https://docs.google.com/document/d/1dNHie3lQlfRUrzHfcqAD24SpiQ5hrW7Ka6N-IOSXMu0/pub,2,5
MCDB310 Chapter 1 Problem 9,https://docs.google.com/document/d/1ZQG1GLWsfBmwRrEqaxTUxPWHUjiF7WkTz6OogFuFuYE/pub,2,4
