MCDB310 Chapter 4 Problem 1,https://docs.google.com/document/d/1dB8nKkkK3qa2viHpw1-xJv9AhNwJ-LRmqF3Bgj313sQ/pub,3,5
MCDB310 Chapter 4 Problem 2,https://docs.google.com/document/d/1qYepdgf3gF8_x1oPuWavw867l5o4U0gvMCdu7qXdEn8/pub,5,5
MCDB310 Chapter 4 Problem 3,https://docs.google.com/document/d/1aKdaR12by1WjFn4Y_54ahm0bDkczcttATWa2u7qjLTQ/pub,2,5
MCDB310 Chapter 4 Problem 4,https://docs.google.com/document/d/1b7NRxKdDVEcowLY21cDlG_2vqrmlg7zBgEvR8Y1PEFI/pub,2,5
MCDB310 Chapter 4 Problem 5,https://docs.google.com/document/d/15ubPzTk3wifUO4u2cFiS5FMnX6Dzr3XfZMTll8sMTm0/pub,4,5
MCDB310 Chapter 4 Problem 6,https://docs.google.com/document/d/1x3RY1iEboIqjMH4l0tHEizJC9a9szURQ0Y7bVDcYZYE/pub,3,5
MCDB310 Chapter 4 Problem 7,https://docs.google.com/document/d/1k2crTgWlI0OjLyg65ehr8M9LcQfZSvp-GLB-CQXWOFc/pub,4,5
MCDB310 Chapter 4 Problem 8,https://docs.google.com/document/d/1A0mbdFFpdn3f67V3eNv24XQwJT9Uo8PfNMJVg7O3Na8/pub,5,5
MCDB310 Chapter 4 Problem 9,https://docs.google.com/document/d/1hIYQNjfcpAgGfJFmaHieVqppqOtROZG2F1IiJNq01TQ/pub,2,5
MCDB310 Chapter 4 Problem 10,https://docs.google.com/document/d/1YMDFew0YhwJ4r0z9mUtah9OHuWzSjjhTo_enkl4fDiA/pub,1,5
MCDB310 Chapter 4 Problem 11,https://docs.google.com/document/d/1A1nAyp_qmfxQ_VK1w_YyqSGQOTIaLxm4KV5LtmaISvc/pub,4,5
MCDB310 Chapter 4 Problem 12,https://docs.google.com/document/d/1-jDaPM53mfPVJG2X6lJH4T5QONy5xSN75Q990AVhcEI/pub,3,5
MCDB310 Chapter 4 Problem 13,https://docs.google.com/document/d/1WAuvajsSK7nAejFrHmdmOF_KXxsCMCMOFrCTm0zALWk/pub,3,5
MCDB310 Chapter 4 Problem 14,https://docs.google.com/document/d/1mECLTjRaoyOJP6NRH319SVFzhCubgADII0ISgjP8tW0/pub,1,5
MCDB310 Chapter 4 Problem 15,https://docs.google.com/document/d/13BHhVhhClkf8qJGai2JTYGgwyAyd12sku6xrr-UoZgA/pub,5,5
MCDB310 Chapter 4 Problem 16,https://docs.google.com/document/d/1JoCNBIAPXLxI311fL5MY2sCAMjGzUGiS0mcVfoe4Yik/pub,1,5
MCDB310 Chapter 4 Problem 17,https://docs.google.com/document/d/1hebOWdC8DoaJZtJGSSWO6ympwVCwD0D9E7xe8xJdegc/pub,2,5
MCDB310 Chapter 4 Problem 18,https://docs.google.com/document/d/1VXJmbwO4JXfgJZ0WL-KhfDAIn-nG8BXcnb3HIr4lLCY/pub,3,5
MCDB310 Chapter 4 Problem 19,https://docs.google.com/document/d/1aX2pvC5vBd0Mtn8DxmPBMsb1ykV_-P5wSnGjKEAueGo/pub,4,5
MCDB310 Chapter 4 Problem 20,https://docs.google.com/document/d/1wWppxYoaDVfD_ugpumzu400d4C7Q4ogXJbs7bNwrP-A/pub,1,5
MCDB310 Chapter 4 Problem 21,https://docs.google.com/document/d/1jL27nmMsxGGB8kLkwEVj5t9uU_uvpSIVRp3-DZr3u1w/pub,2,5
MCDB310 Chapter 4 Problem 22,https://docs.google.com/document/d/14YzGvb-l4CnHH-aEtgPDkKZZtHEkAwoL6I3DN3E0m1U/pub,3,5
MCDB310 Chapter 4 Problem 23,https://docs.google.com/document/d/1_h_Z_CApGmpTWMBpRYOHYife69R4rlif6EhzDiBhSt4/pub,4,5
MCDB310 Chapter 4 Problem 24,https://docs.google.com/document/d/1h5Xj2TDqlp-aGMrsoKvtNK1lmpQqo3Z6XNLdb_j_I3g/pub,3,5
MCDB310 Chapter 4 Problem 25,https://docs.google.com/document/d/1N7w4obqLGDOCPdN3mBaUr6e0L-MYGcm6mjJDg8t9vPo/pub,2,5
MCDB310 Chapter 4 Problem 26,https://docs.google.com/document/d/117HkBGx-6yfmlZSHnCwbM8SwztWZs-WhVvsbiTgIXAA/pub,3,5
MCDB310 Chapter 4 Problem 27,https://docs.google.com/document/d/1xw9GO0qhmY19ydPhNN1a3_sgHys-AbW0ZhNkRJtC4ew/pub,2,5
MCDB310 Chapter 4 Problem 28,https://docs.google.com/document/d/1iIkNQ2HlDpW8eEHvzzambHnR4aVrkLKX7FAzkyyZeQU/pub,5,5
MCDB310 Chapter 4 Problem 29,https://docs.google.com/document/d/1cRusMb1R9Q7Zhvx63qX8QCzSS9GdlCdW610bhIMpKZc/pub,4,5
MCDB310 Chapter 4 Problem 30,https://docs.google.com/document/d/1DZyTk5U79JPlXFKlXHl5yvCGHanQYfgtp4BpxkQbx6w/pub,2,5
MCDB310 Chapter 4 Problem 31,https://docs.google.com/document/d/1nJ77WaWEGZgrFiS9Wnx0319fhZp_iln0JHQZ94WxF7c/pub,5,5
MCDB310 Chapter 4 Problem 32,https://docs.google.com/document/d/13diokWjk83HY89FYdV1W6NEyVAplCSF5Ch2PjN-wU7I/pub,3,5
