1,Stats 250 Exam 1 F12 Problem 2G,https://docs.google.com/document/d/1p-QL_YKB_s4RNfl9NtAj55BuyPR56auAhzmM0dQWNlU/pub,4,2,http://youtu.be/a22nTdvkhsU?t=2m31s
2,Stats 250 Exam 1 F12 Problem 2H,https://docs.google.com/document/d/1dUDszD9B6ew4KGO1fbPO6qHS0ouabJDX_lnYw9AG_Ro/pub,3,3,http://youtu.be/a22nTdvkhsU?t=3m7s
3,Stats 250 Exam 1 F12 Problem 3,https://docs.google.com/document/d/1tTiAAz2vxxW0ifPzIneixVAThVppcCJkmhCnReTOU-M/pub,2,2,http://www.youtube.com/watch?v=yiZDgmHolKY
4,Stats 250 Exam 1 F12 Problem 4A,https://docs.google.com/document/d/1rBCM4emKSOf6E2et1LXAIz9JnNguGTyzr9BMSNJVG7k/pub,4,4,http://www.youtube.com/watch?v=5UQky-8Uvwg
4,Stats 250 Exam 1 F12 Problem 4B,https://docs.google.com/document/d/19Jz7DIPUFhlBUo8QsQ24RtR3ELRPMk7oplGqd4W4530/pub,4,4,http://youtu.be/5UQky-8Uvwg?t=3m6s
4,Stats 250 Exam 1 F12 Problem 4C,https://docs.google.com/document/d/10DhO4u9uspYhmR5SO9wHDHnyaatLAEqbO_ulkj-inpk/pub,2,2,http://youtu.be/5UQky-8Uvwg?t=5m57s
1,Stats 250 Exam 1 F12 Problem 5A,https://docs.google.com/document/d/1cAt2OR3n_xEYy5Q5Yt3KHFDBDvlLIiwd2Sg1Dj5k4E4/pub,3,3,http://www.youtube.com/watch?v=Z6Oub2p69Qo
1,Stats 250 Exam 1 F12 Problem 5B,https://docs.google.com/document/d/1uiN2V7q0PyU0tcoQa7tcGDB1Sl3pGdoQXpOtg5epYYE/pub,4,3,http://www.youtube.com/watch?v=Z6Oub2p69Qo
1,Stats 250 Exam 1 F12 Problem 6A,https://docs.google.com/document/d/1aQG3uVPjNkMB9ac8YN-FHDuUB48IldvPBqSFEEmh1JI/pub,4,1,http://youtu.be/Z6Oub2p69Qo?t=34s
1,Stats 250 Exam 1 F12 Problem 6B,https://docs.google.com/document/d/1QAYKOX1CJ6MDFxpLxvAMpKCSYKeyZEHBHADmkvgnsXo/pub,4,2,http://youtu.be/Z6Oub2p69Qo?t=2m5s
5,Stats 250 Exam 1 F12 Problem 7A,https://docs.google.com/document/d/1cgG50N5RHVdcYw_aZUI9-F3dk08OqOaJLYUDts0TmEQ/pub,4,1,http://www.youtube.com/watch?v=-zv_WcXCOE0
5,Stats 250 Exam 1 F12 Problem 7B,https://docs.google.com/document/d/166SMgiabfin90qggMM7l8GcoU-4Uj4uVX7C4GugusX4/pub,2,1,http://youtu.be/-zv_WcXCOE0?t=3m12s
5,Stats 250 Exam 1 F12 Problem 7C,https://docs.google.com/document/d/1PG7GQoSr5mWjJ7O6EEov5lrmOQEUARrwRYFnAGWc5oA/pub,3,1,http://youtu.be/-zv_WcXCOE0?t=4m20s
5,Stats 250 Exam 1 F12 Problem 7D,https://docs.google.com/document/d/1L0Dc7S7usU1QvzMWK_Xcbqt-FPwI0CaaFmV6W1JaYvE/pub,4,2,http://youtu.be/-zv_WcXCOE0?t=4m43s
5,Stats 250 Exam 1 F12 Problem 7E,https://docs.google.com/document/d/1nhMSqtTzrWR8lIQM2aYbrF5X1GrWQdvAMNlZksc3Sjw/pub,2,1,http://youtu.be/-zv_WcXCOE0?t=7m28s
5,Stats 250 Exam 1 F12 Problem 7F,https://docs.google.com/document/d/1rDM72XA7kh8kB69OwhFM102YfqJg9Qzz64olxlwypmw/pub,4,2,http://youtu.be/-zv_WcXCOE0?t=7m13s
5,Stats 250 Exam 1 F12 Problem 9,https://docs.google.com/document/d/1cq9-s4Fhz7uWP11XlYGGaTX3lBgw_MzU7soOetbxG-c/pub,4,2,http://youtu.be/ddEEqo7OXLs?t=2m58s
4,Stats 250 Exam 1 F12 Problem 10A,https://docs.google.com/document/d/1W0G3JB3NrLhi9_LJBo3VMLZlK2LUChnmoywQzKeZPHA/pub,4,2,http://www.youtube.com/watch?v=dKQ9-K8NVrM
4,Stats 250 Exam 1 F12 Problem 10B,https://docs.google.com/document/d/1TScOoM69LyVlo50nqmj9Qd7VnntiYP3qgy7ieUG1DfA/pub,4,3,http://youtu.be/dKQ9-K8NVrM?t=1m44s
5,Stats 250 Exam 1 F12 Problem 11A,https://docs.google.com/document/d/1-XMUkUkoyZrEEo5ec2zD5rBHKr-blzAWZhrkTAA2-r0/pub,4,3,http://www.youtube.com/watch?v=zGS5wXS6BdI
5,Stats 250 Exam 1 F12 Problem 11B,https://docs.google.com/document/d/1K9ZbfFMo0-FqpRPAGVv5-b6jwCej72qB3nGJ3AYa2eg/pub,4,4,http://youtu.be/zGS5wXS6BdI?t=1m24s
